1997 01 01 00 50449.0	 -6.942492049375294e-08  -1.591009338752191e-07  -5.257207195021480e-10  -1.390215293206462e-07   2.891333870478506e-08   4.794261760897148e-09
1997 01 01 03 50449.125	 -7.873684849700656e-08  -1.641027628396512e-07  -4.785862234860399e-10  -5.397998956411392e-09   1.252191173020164e-07   4.678420645182728e-09
1997 01 01 06 50449.250	 -8.073058132999864e-08  -1.648496739494483e-07  -4.351712770693192e-10   1.685253530428256e-07   1.116867787390424e-07   4.603521208009672e-09
1997 01 01 09 50449.375	 -8.172610181439119e-08  -1.668210055095687e-07  -3.983683013328981e-10   1.934740983784521e-07   2.633061867921219e-08   4.551297698846400e-09
1997 01 01 12 50449.500	 -9.195751621763553e-08  -1.776751592865405e-07  -3.369236368074158e-10   2.178487279207630e-07  -8.192657505429125e-08   4.460895053359670e-09
1997 01 01 15 50449.625	 -9.885465492703711e-08  -1.883388831004718e-07  -2.646311476856290e-10   1.613156075114285e-07  -1.596517886912059e-07   4.415242530540381e-09
1997 01 01 18 50449.750	 -1.010272615219867e-07  -1.950417770987225e-07  -2.236535588898108e-10   6.405197154238004e-08  -1.824598807500131e-07   4.422590469499627e-09
1997 01 01 21 50449.875	 -1.023787757335831e-07  -1.991999700913408e-07  -2.221970528330345e-10  -5.047414852601710e-08  -1.464779037262209e-07   4.376209132388642e-09
1997 01 02 00 50450.0	 -1.013468858318392e-07  -1.981062553423190e-07  -2.061064429789992e-10  -9.764293439544572e-08  -3.675583345840448e-08   4.282614295430519e-09
1997 01 02 03 50450.125	 -1.001510545199399e-07  -2.013244665376008e-07  -2.502465856731173e-10  -6.696159169755391e-08   8.302828235181774e-08   4.190627591809600e-09
1997 01 02 06 50450.250	 -9.092935244608278e-08  -1.974749332743190e-07  -3.072799744941356e-10   3.217475296434333e-09   1.754675764362340e-07   4.129210790933367e-09
