1998 01 01 00 50814.0	 -3.496202940651131e-08  -1.374505690284889e-07  -1.361898034775667e-10   1.424562604630184e-07   3.530654802821955e-08   3.824061122978002e-09
1998 01 01 03 50814.125	 -4.335724271349706e-08  -1.440613293307304e-07  -1.792153048041143e-10   1.286897286538059e-07   2.982597225695363e-08   3.818355812168696e-09
1998 01 01 06 50814.250	 -5.177991211252703e-08  -1.426786546797496e-07  -1.767338179301153e-10   1.503903001699995e-07   2.458847670964027e-08   3.774763719133609e-09
1998 01 01 09 50814.375	 -5.346760727804076e-08  -1.498227742719820e-07  -1.655216526510540e-10   1.156545515009121e-07  -1.201177992906836e-08   3.734052557224408e-09
1998 01 01 12 50814.500	 -5.404829750793654e-08  -1.588835906369634e-07  -1.497782797438789e-10   1.173673075477446e-07   1.737609462201009e-08   3.719356469133161e-09
1998 01 01 15 50814.625	 -5.391347207581078e-08  -1.646811436921414e-07  -1.315423691814873e-10   1.080782136855910e-07   6.743904276157066e-08   3.778600202096389e-09
1998 01 01 18 50814.750	 -4.922746679399793e-08  -1.646028975968848e-07  -9.481290831153330e-11   1.233467220352342e-07   1.154596706023505e-07   3.822307881159426e-09
1998 01 01 21 50814.875	 -4.188271670488094e-08  -1.686046618652522e-07  -7.873543109675670e-11   1.435642141692565e-07   7.999364743695141e-08   3.783811922163931e-09
1998 01 02 00 50815.0	 -3.398884506764052e-08  -1.656009084110203e-07  -4.924622778843712e-11   1.998840151966428e-07   6.288130514294826e-08   3.782834140585273e-09
1998 01 02 03 50815.125	 -2.909535072437503e-08  -1.701039541085051e-07  -3.815517328914706e-11   1.480245938872523e-07   3.731132536310104e-08   3.867768801283911e-09
1998 01 02 06 50815.250	 -2.311207797410255e-08  -1.760483320267941e-07  -3.407754873981898e-11   9.125201474695510e-08   2.980414868493619e-08   3.972616171740706e-09
1998 01 02 09 50815.375	 -1.491007204160752e-08  -1.825180747910582e-07  -3.403917057099853e-11   8.873166147418386e-08   4.082527706656923e-08   4.009149829533453e-09
1998 01 02 12 50815.500	 -1.078362572951656e-08  -1.825620939536345e-07  -2.199359094391381e-11   1.030486530259174e-07   8.378118805156834e-08   4.063250742141157e-09
1998 01 02 15 50815.625	 -1.549132582512623e-08  -1.826280837706552e-07  -1.116769137912382e-11   7.505374790311769e-08   7.046163552994393e-08   4.060240944272057e-09
1998 01 02 18 50815.750	 -1.581284687104206e-08  -1.841675287572076e-07   7.591336540071037e-12   3.953214759637390e-08   7.256930252217874e-08   3.985180491000561e-09
