1999 01 01 00 51179.0	 -2.691270588302440e-08  -1.473191748583664e-07  -4.274449908239052e-10  -3.625331997943756e-08  -1.829330483500629e-07   1.349874535415030e-09
1999 01 01 03 51179.125	 -3.102956907918631e-08  -1.406802196200217e-07  -4.220231519385060e-10  -7.743003032698082e-08  -1.702438422741240e-07   1.371770322046529e-09
1999 01 01 06 51179.250	 -3.115179574437084e-08  -1.274667358250024e-07  -4.356392302075436e-10  -7.676445727689384e-08  -1.204869973502335e-07   1.471695165764090e-09
1999 01 01 09 51179.375	 -2.946477465434938e-08  -1.156634450505871e-07  -4.659460939032641e-10  -1.687166138048506e-07  -6.739376159712046e-08   1.508127679778080e-09
1999 01 01 12 51179.500	 -2.737594852278722e-08  -9.396197089235490e-08  -4.685104481332089e-10  -1.737886269543586e-07  -1.948651972516106e-08   1.459156640739129e-09
1999 01 01 15 51179.625	 -3.614366031480037e-08  -7.179838241694073e-08  -4.776375621247062e-10  -1.094302169875572e-07   1.357692463550787e-08   1.344143259836040e-09
1999 01 01 18 51179.750	 -3.655325136285696e-08  -5.636730550665294e-08  -4.857636784067367e-10  -1.792273835583458e-08   5.402220991595784e-08   1.272366005590931e-09
1999 01 01 21 51179.875	 -3.467930502527882e-08  -4.753654247985143e-08  -5.008826073898842e-10  -3.758490901915627e-08   7.310540414033106e-08   1.272144757582168e-09
1999 01 02 00 51180.0	 -3.899336060090276e-08  -2.984551078982954e-08  -4.789103677196342e-10  -1.425361392779415e-08   3.498933965314501e-08   1.220363760659658e-09
1999 01 02 03 51180.125	 -4.653246788509445e-08  -2.406775247820386e-08  -4.668612641406700e-10   9.846301286367841e-09   1.372946006175909e-08   1.069106206026370e-09
1999 01 02 06 51180.250	 -4.585404949001164e-08  -1.795650650588108e-08  -4.610699804446239e-10   4.633134726062183e-08   2.936125473528981e-09   9.557923881717792e-10
1999 01 02 09 51180.375	 -4.137711903458522e-08  -2.279433372751462e-08  -4.711312404302304e-10   1.179859925892431e-08   8.264088010012970e-09   9.478195881677687e-10
1999 01 02 12 51180.500	 -4.475796778298085e-08  -1.662651703277394e-08  -4.606841913064770e-10   2.940252898779414e-08   3.777583723781120e-09   9.166901114691997e-10
1999 01 02 15 51180.625	 -5.216859643220051e-08  -1.123796593815846e-08  -4.898201907350879e-10   3.407868888644363e-08   2.132374136147289e-08   8.702259773044997e-10
1999 01 02 18 51180.750	 -5.231323133988152e-08  -1.149960045638069e-08  -5.235279080575559e-10   4.944945797415588e-08   7.354146104036873e-08   8.911398888644891e-10
1999 01 02 21 51180.875	 -5.584367494668719e-08  -2.073437985075248e-08  -5.575580560280888e-10   5.605920532340337e-08   5.409151363138802e-08   8.976412987967390e-10
1999 01 03 00 51181.0	 -5.638963924325436e-08  -1.779978741191160e-08  -5.582542413984812e-10   1.097091775150500e-07   2.259768541254737e-08   8.341765272254796e-10
1999 01 03 03 51181.125	 -5.702349682463724e-08  -2.523348463963147e-08  -5.560748814590779e-10   5.336576685173324e-08   4.206292205522795e-08   6.941814303880393e-10
1999 01 03 06 51181.250	 -5.442559017181849e-08  -3.382491998464794e-08  -5.604145079545589e-10   3.715560599409918e-08   1.013587070973107e-07   6.077359263503791e-10
1999 01 03 09 51181.375	 -4.974381191885562e-08  -4.684368403714499e-08  -5.696529563237948e-10   7.596613889630511e-08   8.861966544833357e-08   6.084923186691498e-10
1999 01 03 12 51181.500	 -4.760030787760307e-08  -5.472826168749771e-08  -5.619840160460874e-10   1.377429241232493e-07   7.639959650488419e-08   5.615881396722685e-10
1999 01 03 15 51181.625	 -4.872230622931181e-08  -6.099675357004035e-08  -5.724815532165778e-10   1.191384243638249e-07   6.269992315251383e-08   4.724140217804485e-10
1999 01 03 18 51181.750	 -4.448272700611756e-08  -7.390554203666111e-08  -6.051786410585912e-10   1.206961938628398e-07   9.293156792142443e-08   3.960517207454886e-10
1999 01 03 21 51181.875	 -4.214340982270247e-08  -9.147137405111175e-08  -6.064195176682954e-10   1.310993580645510e-07   5.048292157274392e-08   3.530978680496092e-10
1999 01 04 00 51182.0	 -3.825696837907563e-08  -9.602201931726593e-08  -6.078095056589266e-10   1.455299363188292e-07  -5.172524158445090e-09   2.853311921724282e-10
1999 01 04 03 51182.125	 -3.505673928026281e-08  -1.075329299399931e-07  -5.776991433745197e-10   1.264566383893836e-07   1.272519686323087e-08   2.049634771317490e-10
1999 01 04 06 51182.250	 -2.900672275596938e-08  -1.171746599721692e-07  -5.557811459377221e-10   1.518907560452522e-07   4.190238363216998e-08   1.875038684800681e-10
