2010 01 01 12 55197.500	  1.650446849908831e-08   5.361602001920000e-08  -3.600212155019418e-10  -3.807378651117400e-11  -1.563753580456340e-11   2.061409074765440e-13
2010 01 02 12 55198.500	  1.750295287854231e-08   5.189644906228997e-08  -3.305786508499416e-10  -3.936441501127580e-11  -1.677197319236250e-11   2.102012800567090e-13
2010 01 03 12 55199.500	  1.753126405548929e-08   5.166995295568983e-08  -3.154998571201403e-10  -4.060776761429930e-11  -1.781299700517830e-11   2.144063113654380e-13
2010 01 04 12 55200.500	  1.803786745729531e-08   5.176389467714987e-08  -3.050942216132421e-10  -4.180514359877270e-11  -1.882014910269010e-11   2.185003973578430e-13
2010 01 05 12 55201.500	  1.742251120649431e-08   5.338518496788001e-08  -2.974947111548414e-10  -4.293674685629970e-11  -1.976565927307540e-11   2.226262929551740e-13
2010 01 06 12 55202.500	  1.690597042299830e-08   5.417103717084985e-08  -2.710017235178418e-10  -4.389252955380710e-11  -2.067451741301340e-11   2.269316876436180e-13
2010 01 07 12 55203.500	  1.695983071821229e-08   5.499308013287003e-08  -2.395220324796411e-10  -4.491205369952680e-11  -2.166081054048390e-11   2.314609757288140e-13
2010 01 08 12 55204.500	  1.746219499945030e-08   5.592141585148986e-08  -2.206084579925409e-10  -4.592989879687710e-11  -2.258296380534320e-11   2.358165825878280e-13
2010 01 09 12 55205.500	  1.787986296146631e-08   5.530951593906988e-08  -2.056623389829429e-10  -4.703486486681620e-11  -2.358006027115340e-11   2.400692944473090e-13
2010 01 10 12 55206.500	  1.907484218658830e-08   5.396564633746992e-08  -1.911466081630404e-10  -4.820123029371060e-11  -2.465757781195570e-11   2.442994040805300e-13
2010 01 11 12 55207.500	  2.068065073091730e-08   5.446960397692992e-08  -1.741973716219400e-10  -4.941128023860650e-11  -2.576660416498690e-11   2.485360174993940e-13
2010 01 12 12 55208.500	  2.235468993703729e-08   5.411839783250990e-08  -1.494084423321405e-10  -5.062070236636240e-11  -2.695777206173050e-11   2.527962116651030e-13
2010 01 13 12 55209.500	  2.377368367980231e-08   5.379017262304985e-08  -1.318113433428399e-10  -5.182844494878120e-11  -2.812066934205950e-11   2.567956934176750e-13
2010 01 14 12 55210.500	  2.456261566812830e-08   5.350673738057993e-08  -1.196733772242425e-10  -5.310491818323590e-11  -2.928673885520670e-11   2.608444533229150e-13
2010 01 15 12 55211.500	  2.601710008435631e-08   5.464548487112988e-08  -1.086249392084428e-10  -5.444273496468770e-11  -3.054098501159940e-11   2.650896079073100e-13
2010 01 16 12 55212.500	  2.628900298222230e-08   5.616864579081988e-08  -1.044494147667421e-10  -5.568614782019110e-11  -3.173994360148110e-11   2.693934455015860e-13
2010 01 17 12 55213.500	  2.664234688360030e-08   5.859640561517985e-08  -9.862170919264007e-11  -5.681392515659630e-11  -3.290571685164230e-11   2.735884226503640e-13
2010 01 18 12 55214.500	  2.779501057331629e-08   5.823999529804999e-08  -8.878359000074182e-11  -5.800788680992080e-11  -3.405666453727030e-11   2.779164227162530e-13
2010 01 19 12 55215.500	  3.086311607882931e-08   5.691005218547997e-08  -8.521225472594035e-11  -5.913448704513749e-11  -3.511050634754450e-11   2.822507106768660e-13
2010 01 20 12 55216.500	  3.288585210644230e-08   5.605871954632000e-08  -7.106900312114098e-11  -6.024953568967750e-11  -3.617434524110040e-11   2.867678393448770e-13
2010 01 21 12 55217.500	  3.551391950146029e-08   5.877018109124992e-08  -4.069372342924248e-11  -6.152614193500170e-11  -3.744798613472430e-11   2.919124777709120e-13
2010 01 22 12 55218.500	  3.679788400307731e-08   5.967724010921988e-08  -2.128880821744058e-11  -6.288699007829750e-11  -3.875862368884060e-11   2.973293834375610e-13
2010 01 23 12 55219.500	  3.736576884781531e-08   6.083836961232993e-08  -1.627396261964155e-11  -6.416572236259330e-11  -3.995481766278500e-11   3.027212267207840e-13
2010 01 24 12 55220.500	  3.643741754563930e-08   6.360844991669988e-08  -5.229209618240418e-12  -6.535713593348150e-11  -4.116485639947640e-11   3.078668024225060e-13
2010 01 25 12 55221.500	  3.510801313471630e-08   6.705096260690986e-08   2.184034548125759e-11  -6.667668934447010e-11  -4.233678255224590e-11   3.129056996942040e-13
2010 01 26 12 55222.500	  3.415708203058230e-08   6.759554765974998e-08   3.517860457875969e-11  -6.802411555389680e-11  -4.355198334100330e-11   3.178261079427890e-13
2010 01 27 12 55223.500	  3.295517014956331e-08   6.579333748925993e-08   5.161257366785828e-11  -6.954831844780420e-11  -4.475720277068030e-11   3.226523718998520e-13
2010 01 28 12 55224.500	  3.262286075057329e-08   6.742090940840003e-08   6.957970288075904e-11  -7.125752943293910e-11  -4.605198525232780e-11   3.278004327891040e-13
2010 01 29 12 55225.500	  3.103574199508631e-08   7.145408887878988e-08   8.116719538546002e-11  -7.273272991972550e-11  -4.724725190630000e-11   3.329591446381400e-13
2010 01 30 12 55226.500	  2.850689754797529e-08   7.453950840220983e-08   9.116757742475988e-11  -7.414030602955330e-11  -4.847301232542180e-11   3.384223549145720e-13
2010 01 31 12 55227.500	  2.658667456607030e-08   7.501077468724996e-08   9.293407989835975e-11  -7.550913258410590e-11  -4.962266340821320e-11   3.440835068328440e-13
2010 02 01 12 55228.500	  2.520503596099129e-08   7.530571021127999e-08   9.117742542565690e-11  -7.685286990567570e-11  -5.073087041069160e-11   3.500633562688730e-13
2010 02 02 12 55229.500	  2.381016049182830e-08   7.690541419790989e-08   9.938353567425958e-11  -7.805841609607810e-11  -5.179494055959610e-11   3.560343953063120e-13
2010 02 03 12 55230.500	  2.296286784566130e-08   7.988621801281990e-08   1.132395873766574e-10  -7.905803471118400e-11  -5.281749108778530e-11   3.621203067087070e-13
2010 02 04 12 55231.500	  2.164066784551330e-08   8.055575640705983e-08   1.247161817658572e-10  -7.982408991286080e-11  -5.375328992752530e-11   3.685693971268920e-13
2010 02 05 12 55232.500	  2.052473641655731e-08   8.082888901979983e-08   1.501486067195578e-10  -8.050052858620251e-11  -5.469646417989820e-11   3.748099388952910e-13
2010 02 06 12 55233.500	  2.089592259421131e-08   7.908273227584989e-08   1.823232507939570e-10  -8.127246418887040e-11  -5.564669892941570e-11   3.810351131151130e-13
2010 02 07 12 55234.500	  2.053900961300431e-08   7.682311911478986e-08   1.982108391051592e-10  -8.214946856897430e-11  -5.659761916613800e-11   3.876847683113050e-13
2010 02 08 12 55235.500	  2.006704734418231e-08   7.587115919330994e-08   2.063110493283585e-10  -8.301697842337439e-11  -5.744497163523430e-11   3.940455311408220e-13
2010 02 09 12 55236.500	  2.050824972615231e-08   7.505157347802994e-08   2.211368669027581e-10  -8.374321821764340e-11  -5.837904043562260e-11   4.004147660347770e-13
2010 02 10 12 55237.500	  2.087699320995031e-08   7.313678320972992e-08   2.225302044055579e-10  -8.432859526808220e-11  -5.932414149868410e-11   4.068154288955060e-13
2010 02 11 12 55238.500	  2.038902780655629e-08   7.181137252930989e-08   2.132439711586589e-10  -8.501056159333429e-11  -6.027487821997869e-11   4.127408154515290e-13
2010 02 12 12 55239.500	  1.794334417041331e-08   7.250257830420995e-08   2.063608658813569e-10  -8.571747932428440e-11  -6.126969353725691e-11   4.185517294506790e-13
2010 02 13 12 55240.500	  1.525455135599130e-08   7.287739387442983e-08   2.046434728039572e-10  -8.636514439750280e-11  -6.214859212757670e-11   4.239875808120810e-13
2010 02 14 12 55241.500	  1.526455721415431e-08   7.223497683868984e-08   2.129522179690575e-10  -8.708117139280950e-11  -6.309723759530629e-11   4.291924197350150e-13
2010 02 15 12 55242.500	  1.594767474114831e-08   7.066606490674999e-08   2.349916276258596e-10  -8.765005362009300e-11  -6.401232293955059e-11   4.339825869714900e-13
2010 02 16 12 55243.500	  1.681223018638329e-08   6.919077028607001e-08   2.568945517456577e-10  -8.821829614760189e-11  -6.489248675483961e-11   4.383945712185900e-13
2010 02 17 12 55244.500	  1.683578674899230e-08   6.799349055945988e-08   2.630166005609599e-10  -8.884444463631559e-11  -6.572147172261640e-11   4.430534352727000e-13
2010 02 18 12 55245.500	  1.633173138949730e-08   6.805092819569988e-08   2.639404174539600e-10  -8.941814067603431e-11  -6.639903159118240e-11   4.473754065202960e-13
2010 02 19 12 55246.500	  1.597414778174530e-08   6.718112916608984e-08   2.756838728485595e-10  -9.003584301467500e-11  -6.699296112260190e-11   4.512815311123530e-13
2010 02 20 12 55247.500	  1.585519317984931e-08   6.636342068405998e-08   2.975175866150585e-10  -9.053644315380560e-11  -6.748893549331020e-11   4.553577157927831e-13
2010 02 21 12 55248.500	  1.543692544340229e-08   6.597109758034987e-08   3.250573947832594e-10  -9.115284840988500e-11  -6.800801018247699e-11   4.595727456705280e-13
2010 02 22 12 55249.500	  1.447097589893130e-08   6.604480269841993e-08   3.490550677513593e-10  -9.170552049857470e-11  -6.849801379189231e-11   4.638022422598510e-13
2010 02 23 12 55250.500	  1.402371851149130e-08   6.678497610571995e-08   3.560119844749586e-10  -9.212299885809479e-11  -6.886152512722491e-11   4.678268361101020e-13
2010 02 24 12 55251.500	  1.502612642952029e-08   6.779555128669002e-08   3.970818729407597e-10  -9.244450845385600e-11  -6.924737446089181e-11   4.720068062447350e-13
2010 02 25 12 55252.500	  1.526650734780130e-08   6.779128128704998e-08   4.501420936844575e-10  -9.277655134437860e-11  -6.961588791489770e-11   4.761231766622780e-13
2010 02 26 12 55253.500	  1.440347468491129e-08   6.822538695035002e-08   4.887139871433601e-10  -9.310537446805240e-11  -6.999386165344290e-11   4.805106153328520e-13
2010 02 27 12 55254.500	  1.164859434848231e-08   6.880435514850997e-08   5.160125272882601e-10  -9.357625405593430e-11  -7.040937904080290e-11   4.848192209670530e-13
