2019 01 01 12 58484.500	 -2.964246581418471e-08   1.438703624470399e-07   2.059065008334576e-10  -4.615462190686610e-11  -3.308883192443400e-11   3.916209950060560e-13
2019 01 02 12 58485.500	 -2.890097804238169e-08   1.456116623159699e-07   2.023418419149594e-10  -4.674396520104450e-11  -3.397838480780960e-11   3.965567359722410e-13
2019 01 03 12 58486.500	 -2.803008763845870e-08   1.460753022989399e-07   2.251909518016598e-10  -4.717912505520940e-11  -3.485036627639650e-11   4.016420617485130e-13
2019 01 04 12 58487.500	 -2.845975824390171e-08   1.463649163390499e-07   2.519864105812582e-10  -4.759793599262350e-11  -3.568367315355100e-11   4.064770957866450e-13
2019 01 05 12 58488.500	 -2.888267669358271e-08   1.451914757615199e-07   2.645628620964575e-10  -4.793307955689500e-11  -3.646709216851370e-11   4.112381022104590e-13
2019 01 06 12 58489.500	 -2.788070732839971e-08   1.460096156101500e-07   2.779668193384573e-10  -4.832355262635290e-11  -3.722779175168290e-11   4.158184220917280e-13
2019 01 07 12 58490.500	 -2.653778663226069e-08   1.448924190731398e-07   3.014435645514590e-10  -4.897036030577050e-11  -3.799387316835330e-11   4.202269801792660e-13
2019 01 08 12 58491.500	 -2.698546654116969e-08   1.421649310563900e-07   3.392598160049595e-10  -5.000079872735560e-11  -3.891053747760970e-11   4.252518042959310e-13
2019 01 09 12 58492.500	 -2.742690590001769e-08   1.414673464749400e-07   3.609945081460571e-10  -5.091503884206560e-11  -3.984350586844650e-11   4.301166071692360e-13
2019 01 10 12 58493.500	 -2.701836256549569e-08   1.395086248106000e-07   3.817813632005572e-10  -5.176813715173340e-11  -4.074960143353050e-11   4.351212937711610e-13
2019 01 11 12 58494.500	 -2.680063249694771e-08   1.393421602736299e-07   3.992118455394596e-10  -5.264011978151070e-11  -4.167089378830200e-11   4.401087171059020e-13
2019 01 12 12 58495.500	 -2.700821483700970e-08   1.407750309331000e-07   4.125690572660580e-10  -5.345939823516020e-11  -4.256698297899230e-11   4.449896115126070e-13
2019 01 13 12 58496.500	 -2.800833471532969e-08   1.406726180585299e-07   4.313377647108579e-10  -5.430579572414730e-11  -4.350101531280690e-11   4.499134759653730e-13
2019 01 14 12 58497.500	 -2.808492567200470e-08   1.392023263204599e-07   4.480665612750597e-10  -5.513424768477940e-11  -4.440775029432740e-11   4.549907624679330e-13
2019 01 15 12 58498.500	 -2.812498988975269e-08   1.375917341708100e-07   4.704078255291573e-10  -5.596034241415160e-11  -4.516069420940470e-11   4.599355211066700e-13
2019 01 16 12 58499.500	 -2.902817151895570e-08   1.378336508780399e-07   4.790886281015578e-10  -5.675276400931980e-11  -4.592474570478290e-11   4.651058392998880e-13
2019 01 17 12 58500.500	 -2.832859664632471e-08   1.377243494329798e-07   4.963939691445582e-10  -5.745448344297760e-11  -4.672125927626820e-11   4.700899077556650e-13
2019 01 18 12 58501.500	 -2.807808679252070e-08   1.369114275802900e-07   5.107994033763587e-10  -5.812774162196350e-11  -4.744606592902240e-11   4.748715242739010e-13
2019 01 19 12 58502.500	 -2.820125435345869e-08   1.403675505790599e-07   5.363199535980579e-10  -5.871878352859771e-11  -4.827883776514780e-11   4.797147359837740e-13
2019 01 20 12 58503.500	 -2.883110001063370e-08   1.433262191533300e-07   5.663022662205596e-10  -5.937441738727130e-11  -4.903981432564340e-11   4.845920209600720e-13
2019 01 21 12 58504.500	 -2.978642106962470e-08   1.451350834303300e-07   5.909612960765577e-10  -6.005873661443700e-11  -4.969019633433620e-11   4.893482434529960e-13
2019 01 22 12 58505.500	 -3.071944860365371e-08   1.468940098414099e-07   6.050385814077593e-10  -6.076098219336380e-11  -5.034807942297350e-11   4.944738164369240e-13
2019 01 23 12 58506.500	 -3.198493372766470e-08   1.514355787162200e-07   6.181602039614580e-10  -6.127627051430219e-11  -5.104808373658650e-11   4.996979308671040e-13
2019 01 24 12 58507.500	 -3.470314084931270e-08   1.555181315285700e-07   6.250169940935593e-10  -6.165787333528230e-11  -5.169741131726590e-11   5.050001459960410e-13
2019 01 25 12 58508.500	 -3.644946751749569e-08   1.560984278470899e-07   6.292330944879580e-10  -6.208179000950540e-11  -5.230075514620630e-11   5.101856584348510e-13
2019 01 26 12 58509.500	 -3.715298103847369e-08   1.567352484174499e-07   6.355923353626600e-10  -6.253674020428730e-11  -5.296668246803370e-11   5.152850909724770e-13
2019 01 27 12 58510.500	 -3.953358258550669e-08   1.568077711002600e-07   6.461345263246585e-10  -6.295144809365000e-11  -5.355300631291780e-11   5.202729655217400e-13
