2013 01 01 12 56293.500	 -1.998059289108695e-09   7.683486709854001e-08  -3.461804945552407e-10  -5.965812984987990e-11  -3.254284078738820e-11   3.338724057158000e-13
2013 01 02 12 56294.500	 -9.533368672077069e-10   7.842685325421985e-08  -3.262172715225411e-10  -6.060686413840770e-11  -3.335695089962520e-11   3.382690592240390e-13
2013 01 03 12 56295.500	 -5.734103010847097e-10   7.950842783147995e-08  -3.116433052801422e-10  -6.158093591823650e-11  -3.414746037362630e-11   3.430639295503980e-13
2013 01 04 12 56296.500	  1.306719687933120e-10   8.077673816981003e-08  -3.002170994742414e-10  -6.251628219137830e-11  -3.493827888963580e-11   3.481887911426450e-13
2013 01 05 12 56297.500	  1.531992023136296e-09   8.011112139154996e-08  -2.818926550656427e-10  -6.340667764185280e-11  -3.571001870180460e-11   3.532867097251240e-13
2013 01 06 12 56298.500	  2.766408253816292e-09   7.972020263203001e-08  -2.723537375785399e-10  -6.425535869807500e-11  -3.639123345692380e-11   3.583622467153290e-13
2013 01 07 12 56299.500	  4.345016722843314e-09   7.981096548960996e-08  -2.557390134948415e-10  -6.510686093517940e-11  -3.702067071810300e-11   3.632395937906670e-13
2013 01 08 12 56300.500	  5.256015361046291e-09   8.043388537941983e-08  -2.371760790987430e-10  -6.589863951709400e-11  -3.766221971735680e-11   3.682015701118730e-13
2013 01 09 12 56301.500	  6.170293451933303e-09   8.283571826567003e-08  -2.053364669029426e-10  -6.660282320351681e-11  -3.838370678898060e-11   3.733703008627670e-13
2013 01 10 12 56302.500	  7.122758780397315e-09   8.334216034321982e-08  -1.755382240369416e-10  -6.738089575312431e-11  -3.917632061522300e-11   3.788508851933680e-13
2013 01 11 12 56303.500	  8.998542468023310e-09   8.336198116273002e-08  -1.400766337765418e-10  -6.831718186111261e-11  -4.005629519180750e-11   3.845016779786920e-13
2013 01 12 12 56304.500	  9.930613468339297e-09   8.446070884557984e-08  -1.051420921852415e-10  -6.943304411305580e-11  -4.109116463529130e-11   3.901259789248190e-13
2013 01 13 12 56305.500	  1.178541943610029e-08   8.647630145530990e-08  -8.215454861434258e-11  -7.057584746139820e-11  -4.226224724082860e-11   3.957602128069430e-13
2013 01 14 12 56306.500	  1.316498518737430e-08   8.839863920561991e-08  -6.441497725404165e-11  -7.179839768919611e-11  -4.357064023971800e-11   4.015791600973490e-13
2013 01 15 12 56307.500	  1.439234056554630e-08   9.036376131808984e-08  -3.797406088344287e-11  -7.303298972534530e-11  -4.492986967748530e-11   4.073398058148250e-13
2013 01 16 12 56308.500	  1.432129478579630e-08   9.144413745284986e-08  -2.309669366024194e-11  -7.430423663900760e-11  -4.628661778241490e-11   4.132223412857800e-13
2013 01 17 12 56309.500	  1.485702305859529e-08   9.201923705004984e-08  -1.506655967411318e-13  -7.547637238617140e-11  -4.758399318918110e-11   4.191886427606350e-13
2013 01 18 12 56310.500	  1.339104790072330e-08   9.185224999655991e-08   3.271236287005797e-11  -7.665685479485830e-11  -4.878021627452260e-11   4.252970523198620e-13
2013 01 19 12 56311.500	  1.256776108311830e-08   9.234642367679997e-08   6.672055964835970e-11  -7.782243043888960e-11  -5.004088451457050e-11   4.317094570829150e-13
2013 01 20 12 56312.500	  1.317934678638830e-08   9.233115109764995e-08   8.731214164175892e-11  -7.907253654853450e-11  -5.136793805236560e-11   4.382203100886440e-13
2013 01 21 12 56313.500	  1.336152180226129e-08   9.101347535034990e-08   9.102740348235701e-11  -8.032275198414570e-11  -5.267075261218800e-11   4.448083158293530e-13
2013 01 22 12 56314.500	  1.175741972812130e-08   8.989797352838988e-08   9.453855502525738e-11  -8.155092244606340e-11  -5.392899450995350e-11   4.516335866997500e-13
2013 01 23 12 56315.500	  1.080154048668929e-08   9.046394068257989e-08   1.177592540550594e-10  -8.276088822372339e-11  -5.520464769549400e-11   4.585231536205861e-13
2013 01 24 12 56316.500	  8.817533427641306e-09   9.198646550739990e-08   1.406754043212579e-10  -8.410370579214690e-11  -5.652409740204300e-11   4.652898560876840e-13
2013 01 25 12 56317.500	  7.118990449755294e-09   9.267643332817988e-08   1.609972085661597e-10  -8.551883760090689e-11  -5.787940869654930e-11   4.719457935147440e-13
2013 01 26 12 56318.500	  5.825237850848302e-09   9.360815707222998e-08   1.910392910585572e-10  -8.698310046410000e-11  -5.925824452972151e-11   4.785952465135370e-13
2013 01 27 12 56319.500	  2.999629105752293e-09   9.432061803760988e-08   2.139640729744589e-10  -8.843163458402511e-11  -6.060490432377329e-11   4.854981255356940e-13
2013 01 28 12 56320.500	  1.935662919310311e-09   9.542680990059986e-08   2.367729605093598e-10  -8.995217479341470e-11  -6.202017268994799e-11   4.923267407124770e-13
2013 01 29 12 56321.500	  2.827757805585292e-09   9.620207834702998e-08   2.627168605192595e-10  -9.159225229372470e-11  -6.353338717792400e-11   4.990724157764340e-13
2013 01 30 12 56322.500	  2.136627494623313e-09   1.002687645680600e-07   2.887445639429570e-10  -9.314863627334890e-11  -6.510829327807420e-11   5.054749989226740e-13
2013 01 31 12 56323.500	  1.829606084526302e-09   1.017462841164899e-07   3.183595274541580e-10  -9.465731823291690e-11  -6.675350409060030e-11   5.120796791218440e-13
2013 02 01 12 56324.500	  1.267560194010303e-09   9.947008571774001e-08   3.522276906944599e-10  -9.629024876369720e-11  -6.850243446578250e-11   5.179990090778100e-13
2013 02 02 12 56325.500	  6.283777086103086e-10   9.746577871345000e-08   3.630251180362574e-10  -9.791103329919670e-11  -7.030664394679700e-11   5.241247667937450e-13
2013 02 03 12 56326.500	  1.257916420044310e-09   9.305828077911983e-08   3.757460265805569e-10  -9.973285091507760e-11  -7.209599878158180e-11   5.303460319470640e-13
2013 02 04 12 56327.500	  5.047062069542985e-10   9.054532280430998e-08   4.009462243845573e-10  -1.016742223325480e-10  -7.388857389363750e-11   5.370091869705600e-13
2013 02 05 12 56328.500	  9.834936315052993e-10   8.891095218136990e-08   4.285370663500575e-10  -1.037349015301240e-10  -7.564059541238700e-11   5.435721008259940e-13
2013 02 06 12 56329.500	  1.052043108928304e-09   8.793123862362002e-08   4.523023199986581e-10  -1.057976873823640e-10  -7.740788214002230e-11   5.504790234459460e-13
2013 02 07 12 56330.500	  2.616008927718293e-09   8.723357410985998e-08   4.813843641366577e-10  -1.079211773018860e-10  -7.923788453966540e-11   5.577284116881550e-13
2013 02 08 12 56331.500	  4.107581215111311e-09   8.688935332116989e-08   5.045174409021575e-10  -1.101738168436420e-10  -8.111150293506910e-11   5.648287761350020e-13
2013 02 09 12 56332.500	  5.068475896687294e-09   8.778137531615983e-08   5.270537584716580e-10  -1.124204702612370e-10  -8.290095101067330e-11   5.721106604823220e-13
2013 02 10 12 56333.500	  5.500680156518290e-09   9.043773942735990e-08   5.531805235474577e-10  -1.146033118372210e-10  -8.465827262404670e-11   5.796476652394600e-13
2013 02 11 12 56334.500	  6.057518990396303e-09   9.125576569273999e-08   5.994592254437597e-10  -1.167658666807020e-10  -8.641099723739681e-11   5.872466275952530e-13
2013 02 12 12 56335.500	  7.209048526420293e-09   9.316434539279984e-08   6.345384355806584e-10  -1.189975750236240e-10  -8.817265760344289e-11   5.948840712900590e-13
2013 02 13 12 56336.500	  7.344193592605295e-09   9.403134530363988e-08   6.476524939327596e-10  -1.211899390152370e-10  -8.981761307200140e-11   6.025932373730500e-13
2013 02 14 12 56337.500	  8.279377909962289e-09   9.292574830884982e-08   6.657018439937581e-10  -1.233719196304310e-10  -9.134603809243180e-11   6.103287693231360e-13
2013 02 15 12 56338.500	  9.241533907576292e-09   9.300318988607992e-08   6.883471878448596e-10  -1.254308400277010e-10  -9.272937985739970e-11   6.182378379593070e-13
2013 02 16 12 56339.500	  9.840196307275294e-09   9.293522005668986e-08   7.158008579537599e-10  -1.275095833099130e-10  -9.400016936881349e-11   6.261231271853220e-13
2013 02 17 12 56340.500	  9.833088810202295e-09   9.345822383057997e-08   7.363908296992578e-10  -1.294660783212640e-10  -9.515578728096290e-11   6.338106499315320e-13
2013 02 18 12 56341.500	  1.022641303233831e-08   9.283022099298998e-08   7.719280197222577e-10  -1.311215574933790e-10  -9.630262704023830e-11   6.418828232079380e-13
2013 02 19 12 56342.500	  1.060226844912929e-08   9.377902267628993e-08   7.995085470288585e-10  -1.326895146670540e-10  -9.748329743455221e-11   6.498996463781390e-13
2013 02 20 12 56343.500	  1.118706564831529e-08   9.457406290156985e-08   8.117308295731573e-10  -1.340301263142950e-10  -9.846595729960070e-11   6.581246665516750e-13
2013 02 21 12 56344.500	  1.094728165263429e-08   9.619546454432993e-08   8.261726144442600e-10  -1.352936124292310e-10  -9.936880157248200e-11   6.663457557649810e-13
2013 02 22 12 56345.500	  9.798916781894294e-09   9.898605461885989e-08   8.500122123763573e-10  -1.365119716668380e-10  -1.002188242258970e-10   6.746101280434940e-13
2013 02 23 12 56346.500	  7.483132341626298e-09   1.000723047310398e-07   8.615844136483589e-10  -1.375255967273170e-10  -1.008654016543670e-10   6.827880303548580e-13
2013 02 24 12 56347.500	  6.221123226020296e-09   1.003459433710799e-07   8.664861445403577e-10  -1.385641017458250e-10  -1.014657509479660e-10   6.907765916919500e-13
2013 02 25 12 56348.500	  5.525966610408313e-09   1.023683683821399e-07   8.875814684695575e-10  -1.394662739622660e-10  -1.020486846285510e-10   6.986883934106050e-13
2013 02 26 12 56349.500	  3.307610021673304e-09   1.048673493667399e-07   9.106834432040593e-10  -1.402332584570330e-10  -1.025778917169080e-10   7.064037020892780e-13
2013 02 27 12 56350.500	 -8.348492381470739e-11   1.077364172899499e-07   9.262208727121590e-10  -1.408635132192500e-10  -1.029761312474700e-10   7.140752457542390e-13
2013 02 28 12 56351.500	 -2.522727090546702e-09   1.096490148186799e-07   9.434654740391599e-10  -1.414181706303750e-10  -1.034138535056260e-10   7.218300305001680e-13
2013 03 01 12 56352.500	 -3.132567320392697e-09   1.104003742784599e-07   9.483820165913594e-10  -1.420538159612400e-10  -1.038440681125860e-10   7.295672575172960e-13
2013 03 02 12 56353.500	 -3.109456015071699e-09   1.094329330792699e-07   9.468152873168570e-10  -1.426650492961680e-10  -1.042951592256420e-10   7.371334590305050e-13
2013 03 03 12 56354.500	 -3.451743643863695e-09   1.089815261712199e-07   9.475191169581590e-10  -1.432336588609610e-10  -1.047162320064660e-10   7.444630962184920e-13
2013 03 04 12 56355.500	 -5.023042518522705e-09   1.094264141883499e-07   9.460997672520579e-10  -1.437703607874670e-10  -1.050731498030010e-10   7.518289441804020e-13
2013 03 05 12 56356.500	 -5.719892243969688e-09   1.093033405531398e-07   9.419883727002595e-10  -1.442628572139360e-10  -1.054329895980990e-10   7.589088779050870e-13
2013 03 06 12 56357.500	 -6.961296930792694e-09   1.093737548766199e-07   9.375844070423590e-10  -1.446552334729400e-10  -1.058147711335880e-10   7.656567798107650e-13
2013 03 07 12 56358.500	 -7.071899576094692e-09   1.069243256903999e-07   9.361002627596569e-10  -1.450755504597740e-10  -1.061695861991150e-10   7.720481542771660e-13
2013 03 08 12 56359.500	 -7.172374354982707e-09   1.054121594333999e-07   9.314205315344578e-10  -1.454535957363250e-10  -1.064386974331610e-10   7.782307225959270e-13
2013 03 09 12 56360.500	 -6.658073568771698e-09   1.056044982616200e-07   9.307492285760590e-10  -1.456548489877500e-10  -1.065760803541550e-10   7.839901995727570e-13
2013 03 10 12 56361.500	 -6.311575612225704e-09   1.085714639190098e-07   9.416488560256576e-10  -1.457068428893580e-10  -1.066335989010220e-10   7.897302546416280e-13
2013 03 11 12 56362.500	 -6.428070712050702e-09   1.101952730786999e-07   9.474274383744595e-10  -1.456871576999840e-10  -1.066509930639550e-10   7.950609112367330e-13
2013 03 12 12 56363.500	 -6.231960760455711e-09   1.097670096169200e-07   9.607711255397599e-10  -1.455134880445620e-10  -1.065785678562020e-10   8.002514688150270e-13
2013 03 13 12 56364.500	 -5.303751504704690e-09   1.080689496887900e-07   9.663309778000571e-10  -1.452906720315750e-10  -1.063612528024100e-10   8.049682080474530e-13
2013 03 14 12 56365.500	 -5.365687924186690e-09   1.070947639528599e-07   9.768227637665601e-10  -1.450525220842690e-10  -1.061222905712780e-10   8.095117225303200e-13
2013 03 15 12 56366.500	 -5.224333071096701e-09   1.051879725488800e-07   9.840222020725585e-10  -1.448156118608440e-10  -1.059281232481410e-10   8.139031682458700e-13
2013 03 16 12 56367.500	 -5.095873681651694e-09   1.027458730747699e-07   1.004135121726758e-09  -1.446237940012580e-10  -1.058339809004940e-10   8.186573746418740e-13
2013 03 17 12 56368.500	 -5.595825356529687e-09   1.002525940106600e-07   1.018389454123259e-09  -1.445333178039780e-10  -1.058342511780580e-10   8.236812043126180e-13
2013 03 18 12 56369.500	 -5.598202160269711e-09   9.924397302497984e-08   1.038090145026660e-09  -1.446119952061380e-10  -1.059494811893860e-10   8.285764742535130e-13
2013 03 19 12 56370.500	 -4.108557404485690e-09   9.671277099973987e-08   1.063458852015660e-09  -1.447534095811020e-10  -1.061037792715820e-10   8.331736216010580e-13
2013 03 20 12 56371.500	 -1.292341430434697e-09   9.510417900498983e-08   1.088608729306559e-09  -1.450251544276410e-10  -1.062850619021540e-10   8.374207453111400e-13
2013 03 21 12 56372.500	 -8.486409271847113e-10   9.429983249932986e-08   1.089058829938058e-09  -1.453774292179510e-10  -1.065085623270100e-10   8.414132263816250e-13
2013 03 22 12 56373.500	 -1.647406089329688e-09   9.263155732013990e-08   1.107014000057359e-09  -1.456906826970260e-10  -1.067826897514790e-10   8.457576285531400e-13
2013 03 23 12 56374.500	 -2.123263396445697e-09   9.171587742530986e-08   1.147619252255857e-09  -1.459840144053150e-10  -1.071351356265960e-10   8.500220080955140e-13
2013 03 24 12 56375.500	 -1.471289958736704e-09   9.172660172978998e-08   1.168665174946957e-09  -1.464077568360600e-10  -1.076113902797260e-10   8.538686213003160e-13
2013 03 25 12 56376.500	 -4.019530492146995e-10   8.873390788445990e-08   1.180624342328658e-09  -1.468805560967330e-10  -1.082143274835520e-10   8.575160710612320e-13
2013 03 26 12 56377.500	  6.655031504272921e-10   8.595817655614999e-08   1.190569825853959e-09  -1.476289205001960e-10  -1.090260188133350e-10   8.610671319353740e-13
2013 03 27 12 56378.500	  8.699802793943081e-10   8.521658704203991e-08   1.196760173879059e-09  -1.482542290753910e-10  -1.098016047549070e-10   8.646289572617330e-13
2013 03 28 12 56379.500	  6.638750966752932e-10   8.481553088260984e-08   1.206838353219257e-09  -1.489161061854130e-10  -1.105970367173640e-10   8.681904008391890e-13
2013 03 29 12 56380.500	  3.838608979632984e-10   8.510325316589996e-08   1.221310584786459e-09  -1.496115193522390e-10  -1.114785042598280e-10   8.719652248712620e-13
2013 03 30 12 56381.500	  1.437295566349310e-09   8.532115276904993e-08   1.238296387898559e-09  -1.504246595456940e-10  -1.124452519718430e-10   8.752668500574080e-13
2013 03 31 12 56382.500	  1.522138571490300e-09   8.453002297571997e-08   1.244004268676458e-09  -1.508964169138870e-10  -1.134135483829640e-10   8.782763051118790e-13
2013 04 01 12 56383.500	  2.366356779613311e-09   8.152187845907993e-08   1.238752589209058e-09  -1.512408092842190e-10  -1.142832014685890e-10   8.812757544500980e-13
2013 04 02 12 56384.500	  3.272073625935303e-09   7.923271841777985e-08   1.227231404712960e-09  -1.516118630537330e-10  -1.151302743825410e-10   8.838716725058040e-13
2013 04 03 12 56385.500	  4.171115096549300e-09   7.776482768354999e-08   1.223929181371759e-09  -1.517484998248220e-10  -1.158158966060440e-10   8.865269179957680e-13
2013 04 04 12 56386.500	  5.516078552063305e-09   7.560907298815991e-08   1.228131830233357e-09  -1.517819930986590e-10  -1.164283688096100e-10   8.890103430822930e-13
2013 04 05 12 56387.500	  6.192964219111313e-09   7.476948801993997e-08   1.229555065164659e-09  -1.517921157585600e-10  -1.169788360266110e-10   8.908516902307060e-13
2013 04 06 12 56388.500	  7.226219070284294e-09   7.419854143739994e-08   1.220138361241058e-09  -1.516849362692240e-10  -1.174724703199050e-10   8.923224808557320e-13
2013 04 07 12 56389.500	  8.759494882947301e-09   7.282372742057998e-08   1.215069639376458e-09  -1.515350185285170e-10  -1.178933544268730e-10   8.934618256730620e-13
2013 04 08 12 56390.500	  1.048223854564829e-08   7.177712081093993e-08   1.205955676308758e-09  -1.513332719361600e-10  -1.181191224712900e-10   8.945929669262480e-13
2013 04 09 12 56391.500	  1.181477549975331e-08   7.318012528547996e-08   1.208921797984660e-09  -1.511149182112110e-10  -1.182937536205430e-10   8.958519050506130e-13
2013 04 10 12 56392.500	  1.312575536019930e-08   7.522872600942002e-08   1.217405362597758e-09  -1.508681564674890e-10  -1.183963286399130e-10   8.967944809508450e-13
2013 04 11 12 56393.500	  1.414957499296330e-08   7.579943962121985e-08   1.234106306086857e-09  -1.504854105815920e-10  -1.184638127569870e-10   8.970849207744080e-13
2013 04 12 12 56394.500	  1.545334129547129e-08   7.683988389531000e-08   1.235718216305760e-09  -1.499337382676320e-10  -1.183519148501540e-10   8.970050944855580e-13
2013 04 13 12 56395.500	  1.638864978717930e-08   7.634154308810990e-08   1.218809113315060e-09  -1.493350950834490e-10  -1.179760960859830e-10   8.965375228310870e-13
2013 04 14 12 56396.500	  1.626183557955929e-08   7.709862480436002e-08   1.199736320809559e-09  -1.486628553763210e-10  -1.174169670374010e-10   8.961224382745700e-13
2013 04 15 12 56397.500	  1.599010241995229e-08   7.711422433027001e-08   1.184923078395757e-09  -1.479233829232700e-10  -1.166319409961910e-10   8.956812692405500e-13
2013 04 16 12 56398.500	  1.597220286307731e-08   7.761482054933992e-08   1.184741620794160e-09  -1.472957466641070e-10  -1.158322554836750e-10   8.952806621170820e-13
2013 04 17 12 56399.500	  1.711455987265630e-08   7.934644336039986e-08   1.184314412652360e-09  -1.468174946873410e-10  -1.150473359305470e-10   8.950489693926590e-13
2013 04 18 12 56400.500	  1.865899595638531e-08   8.301876503567986e-08   1.192195286322360e-09  -1.460664705796410e-10  -1.141554253179200e-10   8.951890517414460e-13
2013 04 19 12 56401.500	  1.908994852177329e-08   8.860433215897001e-08   1.206686210624759e-09  -1.449432314801370e-10  -1.132856564355750e-10   8.959517396844910e-13
2013 04 20 12 56402.500	  2.013866703992331e-08   9.145720713256995e-08   1.205834017713058e-09  -1.436426023085410e-10  -1.121972243759350e-10   8.966162998873460e-13
2013 04 21 12 56403.500	  2.065465338143030e-08   9.188876008142995e-08   1.195129390456658e-09  -1.424205729505680e-10  -1.110970501514590e-10   8.976049086523880e-13
2013 04 22 12 56404.500	  1.984999161344731e-08   9.273517111455991e-08   1.186763463251057e-09  -1.410423025613200e-10  -1.099144120141470e-10   8.986774510754390e-13
2013 04 23 12 56405.500	  2.046341291920129e-08   9.335240282314000e-08   1.166897662863358e-09  -1.393321814832480e-10  -1.085202560397390e-10   8.993481394687670e-13
2013 04 24 12 56406.500	  2.121793729402129e-08   9.542065143277986e-08   1.152498118929060e-09  -1.373939108761790e-10  -1.070561296832670e-10   8.991053359923700e-13
2013 04 25 12 56407.500	  2.117099224318030e-08   9.658133747392998e-08   1.132417096196460e-09  -1.353099434382030e-10  -1.054311319536730e-10   8.986362491094610e-13
2013 04 26 12 56408.500	  2.007007183551731e-08   9.615409053612986e-08   1.115753010357557e-09  -1.328917276595190e-10  -1.037741443437830e-10   8.977144604633320e-13
2013 04 27 12 56409.500	  1.941306147751631e-08   9.646129494584997e-08   1.101324673255557e-09  -1.304767014042350e-10  -1.020869016830790e-10   8.960726141272350e-13
2013 04 28 12 56410.500	  1.948321981346330e-08   9.515081367740987e-08   1.093922457180658e-09  -1.280578532383670e-10  -1.004288112995650e-10   8.945119380144290e-13
2013 04 29 12 56411.500	  2.049165560701130e-08   9.290397353960986e-08   1.081308720900160e-09  -1.251867694335880e-10  -9.866109416084400e-11   8.933733022081720e-13
2013 04 30 12 56412.500	  2.097418747721630e-08   9.233613907112987e-08   1.056621760738858e-09  -1.224096293416540e-10  -9.671498134134110e-11   8.919838603927720e-13
2013 05 01 12 56413.500	  2.181942502630029e-08   9.209999638533998e-08   1.035891633226957e-09  -1.193613472283860e-10  -9.453936537489230e-11   8.904365719168710e-13
2013 05 02 12 56414.500	  2.278158428093830e-08   9.242748491838988e-08   1.018470216038258e-09  -1.163140555419380e-10  -9.218779348314060e-11   8.895585750958460e-13
2013 05 03 12 56415.500	  2.370647567790031e-08   9.186385467427982e-08   1.001753329847757e-09  -1.132518850195660e-10  -8.950381085117850e-11   8.886996553718340e-13
2013 05 04 12 56416.500	  2.456387027637029e-08   9.224470938735983e-08   9.729899047678591e-10  -1.101899926295180e-10  -8.680269899018210e-11   8.875032980440790e-13
2013 05 05 12 56417.500	  2.564609529190631e-08   9.000002272657985e-08   9.627878786333593e-10  -1.072268675348850e-10  -8.392223604795660e-11   8.860163011380840e-13
2013 05 06 12 56418.500	  2.623885666057930e-08   8.828505585718989e-08   9.549463809973589e-10  -1.040717465365190e-10  -8.122052924126889e-11   8.845801928666530e-13
2013 05 07 12 56419.500	  2.735379819271331e-08   8.579143395109988e-08   9.524784133045594e-10  -1.006571679931310e-10  -7.869849277478459e-11   8.837582589911080e-13
2013 05 08 12 56420.500	  2.757126968045730e-08   8.417804217782985e-08   9.499004985933578e-10  -9.735490207794850e-11  -7.648050939234881e-11   8.834848341186670e-13
2013 05 09 12 56421.500	  2.858294115677030e-08   8.287204398263000e-08   9.396366469705582e-10  -9.392929605318950e-11  -7.432181544663561e-11   8.828558927027870e-13
2013 05 10 12 56422.500	  2.949699183096731e-08   8.190109647320000e-08   9.381716168180575e-10  -9.083571454132941e-11  -7.232181861262500e-11   8.816033268862820e-13
2013 05 11 12 56423.500	  2.935990794941930e-08   8.148852366913989e-08   9.213222796221581e-10  -8.767055532572231e-11  -7.036037789145911e-11   8.800514252212880e-13
2013 05 12 12 56424.500	  2.928354503145531e-08   8.129806111866998e-08   9.075970691189584e-10  -8.459652514933830e-11  -6.845328016960420e-11   8.777244669934920e-13
2013 05 13 12 56425.500	  2.894137262600231e-08   8.133976864045984e-08   8.899004679879578e-10  -8.176413377646790e-11  -6.656248747315180e-11   8.754009754644960e-13
2013 05 14 12 56426.500	  2.862147616355831e-08   7.930215715983990e-08   8.665215792295578e-10  -7.912829749408800e-11  -6.473377470194321e-11   8.729736809165400e-13
2013 05 15 12 56427.500	  2.854073165577931e-08   7.655990472205987e-08   8.591493136557602e-10  -7.665022442358090e-11  -6.304666107472480e-11   8.711426660765080e-13
2013 05 16 12 56428.500	  2.820066874765930e-08   7.389954645337998e-08   8.530012106123582e-10  -7.460333152171190e-11  -6.144383494919490e-11   8.697484359355770e-13
2013 05 17 12 56429.500	  2.830971218328330e-08   7.220731206706995e-08   8.377636414834598e-10  -7.254927704710399e-11  -5.971985768748140e-11   8.689683184499430e-13
2013 05 18 12 56430.500	  2.887998745119130e-08   7.131880783339994e-08   8.132950724928583e-10  -7.045263362193321e-11  -5.781800846954740e-11   8.678545603295570e-13
2013 05 19 12 56431.500	  2.912878070965330e-08   7.226189761076993e-08   7.921371802314575e-10  -6.839674182016680e-11  -5.586200204075650e-11   8.665402987904160e-13
2013 05 20 12 56432.500	  2.745774340846330e-08   7.590247282446000e-08   7.813175138762583e-10  -6.656823996401920e-11  -5.377359537818870e-11   8.652208588150950e-13
2013 05 21 12 56433.500	  2.560598131855931e-08   7.902587036028995e-08   7.629918866582590e-10  -6.474636608469410e-11  -5.163818336816590e-11   8.634904207864400e-13
2013 05 22 12 56434.500	  2.396223292803829e-08   8.067622965532989e-08   7.449985106270596e-10  -6.303941242620040e-11  -4.962180594075030e-11   8.615665370851250e-13
2013 05 23 12 56435.500	  2.344632036651431e-08   7.961396711376987e-08   7.221724217738589e-10  -6.153282372148270e-11  -4.759698758403830e-11   8.593193131990360e-13
2013 05 24 12 56436.500	  2.374662827901930e-08   7.778247163536996e-08   6.999649049714581e-10  -6.033106122133480e-11  -4.583615892005950e-11   8.570832240013240e-13
2013 05 25 12 56437.500	  2.321844591848530e-08   7.456003324855003e-08   6.933740444776588e-10  -5.925094393447240e-11  -4.459899365285430e-11   8.553818077719540e-13
2013 05 26 12 56438.500	  2.283026494184431e-08   7.351979948203983e-08   6.768612346048582e-10  -5.795915448030750e-11  -4.350169405897580e-11   8.543630473226620e-13
2013 05 27 12 56439.500	  2.363915994419129e-08   7.170342194778996e-08   6.718749987764584e-10  -5.661619566132180e-11  -4.225439355431580e-11   8.521673480669040e-13
2013 05 28 12 56440.500	  2.528937759715831e-08   6.916774762381998e-08   6.653083248173576e-10  -5.515884731390290e-11  -4.118665411174450e-11   8.496618030110910e-13
2013 05 29 12 56441.500	  2.875169141945430e-08   6.716934210034983e-08   6.561068877652596e-10  -5.399870899948290e-11  -4.043160016641360e-11   8.472078100438610e-13
