1997 01 01 00 50449.0	 -6.059878199031389e-08  -2.444978816440075e-08  -1.273486688230900e-10   9.672349194163665e-08  -1.640814453856852e-07   1.760902286985859e-10
1997 01 01 03 50449.125	 -3.123001587267107e-08  -1.241967515776844e-08  -1.252714540957643e-10   9.080368368873754e-08  -1.840851689911657e-07   1.835827331089301e-10
1997 01 01 06 50449.250	 -2.652270450093275e-10   1.294035278654180e-08  -1.456397238137962e-10   6.336987038669761e-08  -1.308094327142813e-07   2.020413910059290e-10
1997 01 01 09 50449.375	  1.375307548518562e-08   3.024360927603922e-08  -1.373781268823610e-10   7.731067734135657e-08  -4.738815608588334e-08   2.029994897349509e-10
1997 01 01 12 50449.500	  4.405866800847368e-09   2.957590405930194e-08  -1.364312435630046e-10   6.136496356086385e-08  -4.657349706334613e-08   2.284145200092329e-10
1997 01 01 15 50449.625	 -8.540969061621680e-09   3.014342467874610e-08  -1.395555978144864e-10   3.617129353149727e-08  -8.639926967574481e-08   2.585180721310889e-10
1997 01 01 18 50449.750	 -1.650993567945818e-08   3.774519440540430e-08  -1.194733636623268e-10   2.339006150087816e-08  -7.429003967968721e-08   3.070851980726718e-10
1997 01 01 21 50449.875	 -2.354480612978517e-08   5.604607609365694e-08  -4.889464141565694e-11   5.703114641135789e-09  -3.861189427209813e-08   3.337593457846252e-10
1997 01 02 00 50450.0	 -2.670944153214503e-08   7.386280036754244e-08   1.473912233141969e-11  -4.090680790675874e-08  -3.336727030296803e-08   3.287274604508087e-10
1997 01 02 03 50450.125	 -1.958849107355281e-08   7.791819808776524e-08   2.079489096075589e-11  -8.838769952954380e-08  -1.330794395197772e-08   3.447676741383643e-10
1997 01 02 06 50450.250	  6.386294685790372e-09   7.394669940074333e-08  -1.799116834361725e-11  -8.248064415084581e-08   4.988549508921878e-08   3.686632019994110e-10
1997 01 02 09 50450.375	  3.175281316521800e-08   6.578164928369947e-08  -4.871756036004240e-11  -3.044866425254832e-08   1.364766563784328e-07   3.393815514960912e-10
1997 01 02 12 50450.500	  4.063738181964640e-08   4.454370684045420e-08  -6.722405368489012e-11  -6.422140350212569e-09   1.859188598101726e-07   2.651353930538434e-10
1997 01 02 15 50450.625	  4.062813734578458e-08   1.784512060588827e-08  -9.384672763407995e-11   1.338007529264755e-08   1.254191174318669e-07   1.911774763684299e-10
1997 01 02 18 50450.750	  4.297732439416356e-08  -3.928699069983827e-09  -1.102921389899405e-10   8.130419403560134e-08   8.369676723867488e-08   1.637783945715180e-10
1997 01 02 21 50450.875	  5.220665081421664e-08   1.979297805316454e-10  -7.974082515620607e-11   1.045130131982791e-07   1.384175874773467e-07   1.548020340567469e-10
1997 01 03 00 50451.0	  6.269813047503971e-08   1.857067217968696e-08  -5.623769065075818e-11   6.434217592971473e-08   1.302471977957758e-07   1.049690754787610e-10
1997 01 03 03 50451.125	  7.717328271408648e-08   2.593261862174375e-08  -6.395640004810533e-11   1.502652016930425e-08   8.126961752488608e-08   3.549519764216907e-11
1997 01 03 06 50451.250	  9.852527387677143e-08   1.742644995000609e-08  -9.220172217563558e-11   1.663514526244906e-09   3.520506148057867e-08  -1.897841328046598e-11
1997 01 03 09 50451.375	  1.299337123802254e-07   3.847744469668222e-09  -1.117650542708773e-10   3.273760176407371e-08   9.996662410368535e-09  -2.444836188020385e-11
