1996 01 01 00 50083.0	 -1.789969888032029e-08   1.011458060423695e-07  -5.058495675181121e-10  -6.885930536177160e-08   4.069488520114648e-08  -3.797088809860039e-10
1996 01 01 03 50083.125	 -1.346258780998269e-08   9.646112730949582e-08  -5.655142132670406e-10  -8.129254330427260e-08   3.311174306894607e-08  -3.611503456093020e-10
1996 01 01 06 50083.250	 -7.473674577486139e-09   8.320667933691978e-08  -6.036266265829036e-10  -1.052078798138437e-07   5.072934375358376e-08  -3.739945095482770e-10
1996 01 01 09 50083.375	  6.925303889957640e-09   6.289287346876423e-08  -6.003610101883872e-10  -1.238440337861033e-07   5.315700562725657e-08  -3.456869202629969e-10
1996 01 01 12 50083.500	  2.009510795409512e-08   4.819442541840902e-08  -6.130993797012679e-10  -1.116625988749695e-07   7.129479836005896e-08  -3.155638874056951e-10
1996 01 01 15 50083.625	  2.275617317867010e-08   4.818149107797543e-08  -6.132083784226970e-10  -7.862534910137100e-08   9.309963246123078e-08  -3.002151415653011e-10
1996 01 01 18 50083.750	  3.116963524545896e-08   4.889855442557827e-08  -6.274221379831910e-10  -4.918915461776114e-08   1.134014677415890e-07  -3.023641007733670e-10
1996 01 01 21 50083.875	  3.292385002389156e-08   4.496714815546555e-08  -6.541358755002504e-10  -2.563790885312647e-08   1.182264871042294e-07  -3.181033645554888e-10
1996 01 02 00 50084.0	  2.382673695650048e-08   4.391040193156892e-08  -6.882445732285094e-10   3.650986052944575e-10   1.470772223257205e-07  -3.148039980761030e-10
1996 01 02 03 50084.125	  8.808142401687944e-09   5.697911461898251e-08  -7.395464092710483e-10   5.114176696896557e-08   1.275665380389473e-07  -3.124563133283530e-10
1996 01 02 06 50084.250	 -8.301854667682203e-09   6.527724625743689e-08  -7.521114216587828e-10   4.821908119057904e-08   1.180761046160610e-07  -3.428490348753690e-10
1996 01 02 09 50084.375	 -2.267138686109340e-08   6.743741546682999e-08  -7.463534051593271e-10   3.234334539563011e-08   1.218828595993169e-07  -3.664035747102612e-10
1996 01 02 12 50084.500	 -2.706919792271616e-08   8.181998064851731e-08  -7.782508434456513e-10   2.880056381839084e-08   1.066768583925736e-07  -3.332182037123019e-10
1996 01 02 15 50084.625	 -2.104198077989365e-08   1.078383131286743e-07  -8.344790076897028e-10   2.287936809476217e-08   1.044580966408119e-07  -2.963255622764780e-10
1996 01 02 18 50084.750	 -8.671348176817399e-09   1.220523070032753e-07  -8.713660333124768e-10   1.611443907073502e-08   1.315271681051063e-07  -2.727085949103870e-10
1996 01 02 21 50084.875	  7.867804738292562e-09   1.217729439200351e-07  -8.916734872566320e-10   2.316229930740649e-08   1.412135623340409e-07  -2.817956506116259e-10
1996 01 03 00 50085.0	  3.125477389551371e-08   1.132020072341012e-07  -9.380706228224107e-10   1.599768582954348e-08   1.676885334726463e-07  -2.892760866719639e-10
1996 01 03 03 50085.125	  4.892354068806952e-08   1.000183458529373e-07  -9.887161610981730e-10   1.140765268002244e-08   1.925722815398081e-07  -2.965434776461439e-10
1996 01 03 06 50085.250	  4.820904572491382e-08   8.718168056755585e-08  -9.596504974542992e-10   8.355863363475177e-09   2.027321822253137e-07  -2.841331957215292e-10
1996 01 03 09 50085.375	  4.100544657299235e-08   7.581514487366478e-08  -9.183669082455403e-10   9.801525076044538e-09   2.155350291068705e-07  -2.274763574530638e-10
1996 01 03 12 50085.500	  3.081169669719757e-08   6.379954657098971e-08  -9.152379247712094e-10  -1.270928531971448e-10   1.989245873355789e-07  -1.545252638376658e-10
1996 01 03 15 50085.625	  1.427127368713376e-08   6.551638571916627e-08  -8.865770499823182e-10  -1.155605690577469e-08   1.847493641029964e-07  -1.227884833486968e-10
1996 01 03 18 50085.750	 -4.538454922806601e-09   7.044172174746985e-08  -8.318136513784807e-10   2.739055257748939e-09   1.726217547152284e-07  -1.095228610882489e-10
1996 01 03 21 50085.875	 -1.803491386562400e-08   6.746263340850657e-08  -7.824904019917456e-10   1.361314486627973e-08   1.287830186960059e-07  -9.323077016691679e-11
1996 01 04 00 50086.0	 -2.246467479649107e-08   6.413169367429328e-08  -7.620343220628904e-10   1.245090303250111e-08   1.082978976915832e-07  -9.998657733783278e-11
1996 01 04 03 50086.125	 -2.474996621799013e-08   6.454392715716593e-08  -7.356561445883021e-10   8.515111996340927e-09   8.949585792809317e-08  -1.366388045394399e-10
1996 01 04 06 50086.250	 -2.508776772717821e-08   5.932397758917982e-08  -6.865092294036168e-10   1.545450392463512e-08   1.087010361028440e-07  -1.554569499418402e-10
1996 01 04 09 50086.375	 -2.366630598529032e-08   4.600964294799696e-08  -6.630481948980138e-10   2.316652507714634e-08   9.448198220382978e-08  -1.166783182399288e-10
1996 01 04 12 50086.500	 -2.365105221818207e-08   3.380163681618792e-08  -6.818370978086866e-10   2.830333156690398e-08   8.133490617295227e-08  -8.337026518519802e-11
1996 01 04 15 50086.625	 -2.997465715907659e-08   2.985190530191186e-08  -6.530651769608431e-10   4.369242765342505e-08   9.749239471850798e-08  -1.096529797080420e-10
1996 01 04 18 50086.750	 -2.239717334918435e-08   3.495325662198837e-08  -6.005120688015265e-10   5.365524218871912e-08   6.063539076231987e-08  -1.392441158948571e-10
1996 01 04 21 50086.875	 -1.191802786060711e-08   3.788286922529240e-08  -5.729413589517840e-10   3.936301804743329e-08  -6.534944196381446e-09  -1.148314952771318e-10
1996 01 05 00 50087.0	 -1.302543367027781e-08   3.697373582713857e-08  -5.605842547110332e-10   3.790955541725201e-08  -3.901509617828880e-08  -8.381344749200514e-11
1996 01 05 03 50087.125	 -1.520520583428751e-08   4.036280162386933e-08  -5.193480635366305e-10   3.437304772821861e-08  -7.704507713155312e-08  -9.595740668853006e-11
1996 01 05 06 50087.250	 -1.018272092956946e-08   3.814099736186039e-08  -4.647830715845127e-10   1.972460871394926e-09  -5.214013613075004e-08  -1.375627670498531e-10
1996 01 05 09 50087.375	 -1.980262177172021e-09   2.395348772476996e-08  -4.181250074328058e-10  -3.927039429224246e-08  -4.700602545178863e-08  -1.839860081487240e-10
1996 01 05 12 50087.500	  4.281190034447788e-09   6.329561818896290e-09  -4.239455439958530e-10  -4.725244000833756e-08  -3.302578930135191e-08  -1.668618082855631e-10
1996 01 05 15 50087.625	  5.694199693659402e-09  -1.470843606197732e-09  -4.445459091287609e-10  -2.531069086286908e-08   3.532818001029169e-09  -8.047939052900608e-11
1996 01 05 18 50087.750	  3.035485259157319e-09  -6.198287517926820e-09  -4.279120775507617e-10  -2.035375810258514e-08   4.879651465462127e-08  -3.274720338897991e-11
