61019 	 0.12282818 	 0.31701674 	 0.076925635 	nan 	nan 	nan 	 0.41170 	 0.10325
61020 	 0.12148065 	 0.31721669 	 0.076350212 	nan 	nan 	nan 	 0.44309 	 0.13046
61021 	 0.11995998 	 0.31768358 	 0.075109959 	nan 	nan 	nan 	 0.47781 	 0.03887
61022 	 0.11919001 	 0.31740552 	 0.074169159 	nan 	nan 	nan 	 0.49680 	-0.03875
61023 	 0.11802014 	 0.31784295 	 0.072874546 	nan 	nan 	nan 	 0.49303 	-0.07462
61024 	 0.11743033 	 0.31755066 	 0.072491288 	nan 	nan 	nan 	 0.45627 	-0.10477
61025 	 0.11638539 	 0.31687803 	 0.071825981 	nan 	nan 	nan 	 0.41481 	-0.07035
61026 	 0.11575962 	 0.31691792 	 0.070560455 	nan 	nan 	nan 	 0.39461 	-0.08312
61027 	 0.11498218 	 0.31589073 	 0.070228577 	nan 	nan 	nan 	 0.41563 	-0.06677
61028 	 0.11707543 	 0.31751742 	 0.069557190 	nan 	nan 	nan 	 0.45549 	-0.09855
61029 	 0.11164646 	 0.31622774 	 0.068799973 	nan 	nan 	nan 	 0.44791 	-0.11116
