60830 	 0.11674685 	 0.43895557 	 0.028696060 	nan 	nan 	nan 	 0.15468 	-0.04609
60831 	 0.11739242 	 0.43960489 	 0.028544426 	nan 	nan 	nan 	 0.23894 	-0.10470
60832 	 0.11790896 	 0.43997978 	 0.027957439 	nan 	nan 	nan 	 0.22064 	-0.07633
60833 	 0.11865796 	 0.44031386 	 0.027668953 	nan 	nan 	nan 	 0.16541 	-0.08786
60834 	 0.11826592 	 0.44053221 	 0.026957750 	nan 	nan 	nan 	 0.16560 	-0.06761
60835 	 0.11922215 	 0.44082991 	 0.027280807 	nan 	nan 	nan 	 0.17914 	-0.11282
60836 	 0.12092252 	 0.44033878 	 0.027418613 	nan 	nan 	nan 	 0.18455 	-0.13569
60837 	 0.12099153 	 0.44035231 	 0.026724339 	nan 	nan 	nan 	 0.18634 	-0.13876
60838 	 0.12228607 	 0.44065664 	 0.026800156 	nan 	nan 	nan 	 0.15943 	-0.10090
60839 	 0.12279511 	 0.44023068 	 0.026191711 	nan 	nan 	nan 	 0.16618 	-0.03841
60840 	 0.12442571 	 0.43995339 	 0.026139259 	nan 	nan 	nan 	 0.17937 	 0.04757
