60802 	 0.09050175 	 0.42347801 	 0.029556274 	nan 	nan 	nan 	 0.26005 	-0.11560
60803 	 0.09167546 	 0.42463199 	 0.029090703 	nan 	nan 	nan 	 0.38908 	-0.17103
60804 	 0.09222237 	 0.42593555 	 0.028159857 	nan 	nan 	nan 	 0.38095 	-0.14615
60805 	 0.09309748 	 0.42657429 	 0.027508736 	nan 	nan 	nan 	 0.32260 	-0.13792
60806 	 0.09383262 	 0.42745650 	 0.026406288 	nan 	nan 	nan 	 0.27709 	-0.10545
60807 	 0.09535869 	 0.42823283 	 0.026428580 	nan 	nan 	nan 	 0.27776 	-0.09696
60808 	 0.09541313 	 0.42919028 	 0.026202679 	nan 	nan 	nan 	 0.23587 	-0.06136
60809 	 0.09545534 	 0.42932110 	 0.025391102 	nan 	nan 	nan 	 0.20729 	-0.03506
60810 	 0.09701801 	 0.43065656 	 0.025428772 	nan 	nan 	nan 	 0.12679 	-0.00546
60811 	 0.09720483 	 0.43212920 	 0.024826050 	nan 	nan 	nan 	 0.14300 	 0.00199
60812 	 0.09937789 	 0.43271695 	 0.024336815 	nan 	nan 	nan 	 0.12098 	 0.03028
