60977 	 0.18192229 	 0.32197635 	 0.094367027 	nan 	nan 	nan 	 0.17381 	 0.11248
60978 	 0.17965800 	 0.32216871 	 0.094348669 	nan 	nan 	nan 	 0.02876 	 0.11894
60979 	 0.17771473 	 0.32245618 	 0.093431473 	nan 	nan 	nan 	 0.08174 	 0.14928
60980 	 0.17555229 	 0.32270047 	 0.092491150 	nan 	nan 	nan 	 0.16328 	 0.13295
60981 	 0.17390510 	 0.32294818 	 0.091167927 	nan 	nan 	nan 	 0.27374 	 0.07236
60982 	 0.17114212 	 0.32277070 	 0.090153575 	nan 	nan 	nan 	 0.37789 	 0.02728
60983 	 0.17015728 	 0.32254364 	 0.089205742 	nan 	nan 	nan 	 0.39596 	 0.02803
60984 	 0.16854771 	 0.32312345 	 0.087779999 	nan 	nan 	nan 	 0.42387 	 0.01934
60985 	 0.16832583 	 0.32314798 	 0.086874008 	nan 	nan 	nan 	 0.41723 	 0.04237
60986 	 0.16683327 	 0.32218996 	 0.085617065 	nan 	nan 	nan 	 0.40262 	 0.09488
60987 	 0.16468810 	 0.32077136 	 0.085067749 	nan 	nan 	nan 	 0.36936 	 0.11602
