60753 	 0.06051587 	 0.35535708 	 0.041544199 	nan 	nan 	nan 	 0.28388 	-0.18124
60754 	 0.05978707 	 0.35698418 	 0.041709185 	nan 	nan 	nan 	 0.33818 	-0.16925
60755 	 0.05850971 	 0.35843169 	 0.041422844 	nan 	nan 	nan 	 0.30901 	-0.11586
60756 	 0.05784590 	 0.35984986 	 0.041337967 	nan 	nan 	nan 	 0.25279 	-0.07951
60757 	 0.05733540 	 0.36174355 	 0.041069746 	nan 	nan 	nan 	 0.19998 	-0.08341
60758 	 0.05720914 	 0.36280000 	 0.041181087 	nan 	nan 	nan 	 0.22566 	-0.04943
60759 	 0.05638418 	 0.36469372 	 0.041042328 	nan 	nan 	nan 	 0.18699 	-0.06364
60760 	 0.05658034 	 0.36635506 	 0.039776325 	nan 	nan 	nan 	 0.24308 	-0.05833
60761 	 0.05769621 	 0.36779242 	 0.038414001 	nan 	nan 	nan 	 0.22481 	-0.07872
60762 	 0.05797470 	 0.37068315 	 0.036109924 	nan 	nan 	nan 	 0.30199 	-0.06641
60763 	 0.05711096 	 0.37160128 	 0.035066605 	nan 	nan 	nan 	 0.32140 	-0.06463
