60648 	 0.19008364 	 0.32533880 	 0.050444841 	nan 	nan 	nan 	 0.32235 	-0.09650
60649 	 0.19010884 	 0.32475677 	 0.050768852 	nan 	nan 	nan 	 0.30070 	-0.05536
60650 	 0.18920853 	 0.32415579 	 0.050322056 	nan 	nan 	nan 	 0.34294 	-0.00250
60651 	 0.18854671 	 0.32343531 	 0.049782753 	nan 	nan 	nan 	 0.37831 	 0.02522
60652 	 0.18796668 	 0.32277027 	 0.048804283 	nan 	nan 	nan 	 0.41905 	-0.00343
60653 	 0.18644227 	 0.32152049 	 0.047956109 	nan 	nan 	nan 	 0.42645 	-0.07011
60654 	 0.18403517 	 0.32074120 	 0.047070503 	nan 	nan 	nan 	 0.43659 	-0.09909
60655 	 0.18247483 	 0.31936085 	 0.045309067 	nan 	nan 	nan 	 0.42179 	-0.12326
60656 	 0.17976066 	 0.31847992 	 0.044006348 	nan 	nan 	nan 	 0.36701 	-0.11486
60657 	 0.17810308 	 0.31702907 	 0.042549133 	nan 	nan 	nan 	 0.30931 	-0.04031
60658 	 0.17438532 	 0.31691351 	 0.041688919 	nan 	nan 	nan 	 0.33168 	-0.01833
