60669 	 0.16579143 	 0.31421930 	 0.048960686 	nan 	nan 	nan 	 0.29343 	-0.08260
60670 	 0.16468350 	 0.31467167 	 0.048934221 	nan 	nan 	nan 	 0.31777 	-0.09806
60671 	 0.16253262 	 0.31445500 	 0.049001694 	nan 	nan 	nan 	 0.30225 	-0.08050
60672 	 0.16045908 	 0.31254262 	 0.048799515 	nan 	nan 	nan 	 0.29612 	-0.09325
60673 	 0.15871707 	 0.31014869 	 0.049348831 	nan 	nan 	nan 	 0.28376 	-0.09304
60674 	 0.15690558 	 0.30847710 	 0.049515724 	nan 	nan 	nan 	 0.25149 	-0.05059
60675 	 0.15769546 	 0.30719720 	 0.050130367 	nan 	nan 	nan 	 0.24349 	-0.02894
60676 	 0.15770898 	 0.30677829 	 0.050807953 	nan 	nan 	nan 	 0.27509 	 0.03381
60677 	 0.15858024 	 0.30773712 	 0.050493240 	nan 	nan 	nan 	 0.33796 	 0.06036
60678 	 0.16122276 	 0.30959081 	 0.049484253 	nan 	nan 	nan 	 0.41168 	 0.06989
60679 	 0.16112791 	 0.31119610 	 0.049892426 	nan 	nan 	nan 	 0.44928 	 0.03974
