60998 	 0.14702039 	 0.31808618 	 0.083480179 	nan 	nan 	nan 	 0.47996 	 0.04332
60999 	 0.14512340 	 0.32034131 	 0.083236933 	nan 	nan 	nan 	 0.48185 	-0.03268
61000 	 0.14384807 	 0.32120862 	 0.083129883 	nan 	nan 	nan 	 0.43899 	-0.04579
61001 	 0.14293928 	 0.31801696 	 0.082639217 	nan 	nan 	nan 	 0.41448 	-0.05502
61002 	 0.14250227 	 0.31444152 	 0.082991600 	nan 	nan 	nan 	 0.40746 	-0.06402
61003 	 0.14072345 	 0.30996017 	 0.082983017 	nan 	nan 	nan 	 0.38709 	-0.05450
61004 	 0.13859931 	 0.30710436 	 0.082829475 	nan 	nan 	nan 	 0.41891 	 0.02754
61005 	 0.13581058 	 0.30579802 	 0.082931519 	nan 	nan 	nan 	 0.39097 	 0.05528
61006 	 0.13278008 	 0.30747049 	 0.081663132 	nan 	nan 	nan 	 0.38597 	 0.03063
61007 	 0.12884874 	 0.31169397 	 0.079994202 	nan 	nan 	nan 	 0.36249 	-0.03912
61008 	 0.12643771 	 0.31540670 	 0.079647064 	nan 	nan 	nan 	 0.36454 	-0.07546
