60802 	 0.09093201 	 0.42375288 	 0.029589176 	nan 	nan 	nan 	 0.26439 	-0.13647
60803 	 0.09210762 	 0.42498182 	 0.029088497 	nan 	nan 	nan 	 0.43795 	-0.13362
60804 	 0.09289680 	 0.42576201 	 0.028457642 	nan 	nan 	nan 	 0.39366 	-0.10672
60805 	 0.09278641 	 0.42592164 	 0.027647972 	nan 	nan 	nan 	 0.35661 	-0.09894
60806 	 0.09158465 	 0.42536301 	 0.027433395 	nan 	nan 	nan 	 0.30063 	-0.07612
60807 	 0.09067078 	 0.42577976 	 0.026764870 	nan 	nan 	nan 	 0.27394 	-0.01621
60808 	 0.09134646 	 0.42614133 	 0.026954651 	nan 	nan 	nan 	 0.24037 	-0.04154
60809 	 0.09352000 	 0.42762345 	 0.027242661 	nan 	nan 	nan 	 0.21685 	 0.01758
60810 	 0.09532261 	 0.42905123 	 0.026468277 	nan 	nan 	nan 	 0.20187 	 0.02989
60811 	 0.09885528 	 0.43091463 	 0.026409149 	nan 	nan 	nan 	 0.17624 	 0.01827
60812 	 0.10063032 	 0.43252711 	 0.027137756 	nan 	nan 	nan 	 0.15635 	 0.01941
