60655 	 0.18132813 	 0.31948681 	 0.049003482 	nan 	nan 	nan 	 0.38778 	-0.13008
60656 	 0.18067853 	 0.31837077 	 0.048454523 	nan 	nan 	nan 	 0.38487 	-0.08893
60657 	 0.17912770 	 0.31703046 	 0.048169136 	nan 	nan 	nan 	 0.33467 	-0.06080
60658 	 0.17761988 	 0.31716395 	 0.047653437 	nan 	nan 	nan 	 0.33153 	-0.01638
60659 	 0.17657557 	 0.31659151 	 0.048115730 	nan 	nan 	nan 	 0.34742 	-0.00273
60660 	 0.17306340 	 0.31671845 	 0.048112869 	nan 	nan 	nan 	 0.42992 	-0.02050
60661 	 0.17049591 	 0.31725665 	 0.048420429 	nan 	nan 	nan 	 0.42957 	-0.05415
60662 	 0.16630842 	 0.31692282 	 0.049051285 	nan 	nan 	nan 	 0.45170 	-0.08111
60663 	 0.16302450 	 0.31601374 	 0.048225403 	nan 	nan 	nan 	 0.41816 	-0.08050
60664 	 0.16099658 	 0.31444464 	 0.046913147 	nan 	nan 	nan 	 0.40358 	-0.11139
60665 	 0.15803316 	 0.31297702 	 0.047016144 	nan 	nan 	nan 	 0.39512 	-0.13201
