60795 	 0.08539719 	 0.41623894 	 0.029492617 	nan 	nan 	nan 	 0.23202 	 0.00915
60796 	 0.08784780 	 0.41752934 	 0.029518843 	nan 	nan 	nan 	 0.41467 	-0.01036
60797 	 0.08870554 	 0.41877288 	 0.029561043 	nan 	nan 	nan 	 0.35547 	-0.10829
60798 	 0.08889019 	 0.42018795 	 0.029307842 	nan 	nan 	nan 	 0.32284 	-0.12350
60799 	 0.08810421 	 0.42141121 	 0.029316902 	nan 	nan 	nan 	 0.25586 	-0.15533
60800 	 0.08649443 	 0.42240634 	 0.028359413 	nan 	nan 	nan 	 0.29980 	-0.11802
60801 	 0.08556887 	 0.42298851 	 0.028127193 	nan 	nan 	nan 	 0.29633 	-0.15739
60802 	 0.08306758 	 0.42358057 	 0.027868271 	nan 	nan 	nan 	 0.30124 	-0.15268
60803 	 0.08424990 	 0.42417198 	 0.025867462 	nan 	nan 	nan 	 0.31170 	-0.15790
60804 	 0.08646193 	 0.42537123 	 0.024246216 	nan 	nan 	nan 	 0.30728 	-0.10347
60805 	 0.08877662 	 0.42587122 	 0.024047852 	nan 	nan 	nan 	 0.31644 	-0.09103
