60963 	 0.20554729 	 0.32427572 	 0.094300330 	nan 	nan 	nan 	 0.38552 	 0.11170
60964 	 0.20495158 	 0.32164298 	 0.094424248 	nan 	nan 	nan 	 0.37970 	 0.03578
60965 	 0.20432473 	 0.31933399 	 0.094195366 	nan 	nan 	nan 	 0.36375 	 0.07199
60966 	 0.20310597 	 0.31817412 	 0.093594551 	nan 	nan 	nan 	 0.30448 	-0.01981
60967 	 0.20091690 	 0.31818399 	 0.093212128 	nan 	nan 	nan 	 0.30296 	-0.05128
60968 	 0.19837446 	 0.31827177 	 0.092452049 	nan 	nan 	nan 	 0.34026 	-0.08963
60969 	 0.19590892 	 0.31923796 	 0.092411518 	nan 	nan 	nan 	 0.36890 	-0.09328
60970 	 0.19213786 	 0.31969115 	 0.092449188 	nan 	nan 	nan 	 0.37165 	-0.08797
60971 	 0.18993252 	 0.32005123 	 0.091554642 	nan 	nan 	nan 	 0.37979 	-0.08202
60972 	 0.18705400 	 0.31961708 	 0.091072083 	nan 	nan 	nan 	 0.30369 	-0.08937
60973 	 0.18591017 	 0.31965975 	 0.091964722 	nan 	nan 	nan 	 0.28246 	-0.02852
