60928 	 0.23389942 	 0.37788192 	 0.087853253 	nan 	nan 	nan 	 0.21886 	 0.07400
60929 	 0.23307425 	 0.37611155 	 0.087479591 	nan 	nan 	nan 	 0.19804 	 0.13855
60930 	 0.23321626 	 0.37491034 	 0.087300301 	nan 	nan 	nan 	 0.13294 	 0.21134
60931 	 0.23493346 	 0.37489819 	 0.086790800 	nan 	nan 	nan 	 0.13589 	 0.21464
60932 	 0.23701053 	 0.37449679 	 0.087408066 	nan 	nan 	nan 	 0.13475 	 0.25600
60933 	 0.23849590 	 0.37473532 	 0.087454796 	nan 	nan 	nan 	 0.17884 	 0.19520
60934 	 0.23953941 	 0.37405310 	 0.087990761 	nan 	nan 	nan 	 0.25694 	 0.11158
60935 	 0.23853889 	 0.37283908 	 0.088865280 	nan 	nan 	nan 	 0.29382 	 0.01939
60936 	 0.23752067 	 0.37028694 	 0.088121414 	nan 	nan 	nan 	 0.31142 	 0.00535
60937 	 0.23322070 	 0.36754823 	 0.087070465 	nan 	nan 	nan 	 0.30972 	-0.02917
60938 	 0.23048746 	 0.36469502 	 0.087944031 	nan 	nan 	nan 	 0.29149 	-0.01027
