60844 	 0.14051422 	 0.44306915 	 0.035000503 	nan 	nan 	nan 	 0.17221 	 0.12084
60845 	 0.14134036 	 0.44320984 	 0.034782171 	nan 	nan 	nan 	 0.29144 	 0.14490
60846 	 0.14155515 	 0.44324868 	 0.034287453 	nan 	nan 	nan 	 0.28425 	 0.13174
60847 	 0.14158127 	 0.44255840 	 0.033667326 	nan 	nan 	nan 	 0.27794 	 0.12387
60848 	 0.14219895 	 0.44211047 	 0.033559799 	nan 	nan 	nan 	 0.23932 	 0.09735
60849 	 0.14363889 	 0.44208685 	 0.033472061 	nan 	nan 	nan 	 0.27698 	 0.08563
60850 	 0.14579750 	 0.44239002 	 0.033922195 	nan 	nan 	nan 	 0.27830 	 0.08249
60851 	 0.14939054 	 0.44197010 	 0.034442902 	nan 	nan 	nan 	 0.29751 	 0.03140
60852 	 0.15309268 	 0.44162449 	 0.034118652 	nan 	nan 	nan 	 0.28405 	 0.05349
60853 	 0.15825855 	 0.44192143 	 0.034183502 	nan 	nan 	nan 	 0.30761 	 0.01916
60854 	 0.16257526 	 0.44221459 	 0.034889221 	nan 	nan 	nan 	 0.32322 	 0.00435
