61096 	 0.10813146 	 0.38893926 	 0.066348910 	nan 	nan 	nan 	 0.48516 	 0.08612
61097 	 0.10927297 	 0.39225687 	 0.066386461 	nan 	nan 	nan 	 0.61785 	 0.03728
61098 	 0.11230094 	 0.39421455 	 0.066422939 	nan 	nan 	nan 	 0.58924 	 0.00536
61099 	 0.11326338 	 0.39289921 	 0.066048145 	nan 	nan 	nan 	 0.48867 	 0.01685
61100 	 0.11388414 	 0.38985331 	 0.065869331 	nan 	nan 	nan 	 0.42634 	 0.01422
61101 	 0.11429546 	 0.38711050 	 0.064741135 	nan 	nan 	nan 	 0.43498 	-0.05527
61102 	 0.11237968 	 0.38459841 	 0.064409256 	nan 	nan 	nan 	 0.39420 	-0.02539
61103 	 0.11015161 	 0.38365623 	 0.063888550 	nan 	nan 	nan 	 0.38121 	-0.03371
61104 	 0.10869733 	 0.38535811 	 0.062217712 	nan 	nan 	nan 	 0.39943 	-0.05218
61105 	 0.10537437 	 0.38754852 	 0.060562134 	nan 	nan 	nan 	 0.38041 	-0.05706
61106 	 0.10340617 	 0.39070564 	 0.060474396 	nan 	nan 	nan 	 0.38344 	-0.07882
