60858 	 0.16264581 	 0.43937025 	 0.043830872 	nan 	nan 	nan 	 0.23269 	-0.05522
60859 	 0.16289755 	 0.43884252 	 0.044332981 	nan 	nan 	nan 	 0.38622 	-0.11277
60860 	 0.16450190 	 0.43890968 	 0.044747353 	nan 	nan 	nan 	 0.34611 	-0.15242
60861 	 0.16752524 	 0.43889157 	 0.044971943 	nan 	nan 	nan 	 0.30289 	-0.17206
60862 	 0.17132481 	 0.43905850 	 0.045935631 	nan 	nan 	nan 	 0.25204 	-0.24214
60863 	 0.17392732 	 0.43877938 	 0.046387672 	nan 	nan 	nan 	 0.22635 	-0.24372
60864 	 0.17594139 	 0.43824404 	 0.047759533 	nan 	nan 	nan 	 0.22685 	-0.22581
60865 	 0.17663120 	 0.43711030 	 0.049039841 	nan 	nan 	nan 	 0.25151 	-0.14418
60866 	 0.17588309 	 0.43550260 	 0.049491882 	nan 	nan 	nan 	 0.25588 	-0.04942
60867 	 0.17352369 	 0.43391550 	 0.049774170 	nan 	nan 	nan 	 0.30062 	 0.03489
60868 	 0.17049585 	 0.43254434 	 0.051277161 	nan 	nan 	nan 	 0.35020 	 0.13963
